# Time (s), x1 , y1 , z1 , x2 , y2 , z2 , x3 , y3 , z3 , xc , yc , zc 
5.189300000000000068e+01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
5.189399999999999835e+01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
5.189500000000000313e+01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
5.189600000000000080e+01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
5.189699999999999847e+01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
5.189800000000000324e+01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
5.189900000000000091e+01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
5.189999999999999858e+01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
5.190100000000000335e+01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
5.190200000000000102e+01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
5.190299999999999869e+01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
5.190400000000000347e+01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
5.190500000000000114e+01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
5.190599999999999881e+01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
5.190700000000000358e+01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
5.190800000000000125e+01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
5.190899999999999892e+01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
5.191000000000000369e+01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
5.191100000000000136e+01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
5.191199999999999903e+01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
5.191300000000000381e+01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
5.191400000000000148e+01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
5.191499999999999915e+01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
5.191600000000000392e+01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
5.191700000000000159e+01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
5.191799999999999926e+01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
5.191900000000000404e+01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
5.192000000000000171e+01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
5.192099999999999937e+01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
5.192200000000000415e+01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
5.192300000000000182e+01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
5.192399999999999949e+01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
5.192500000000000426e+01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
5.192600000000000193e+01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
5.192699999999999960e+01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
5.192800000000000438e+01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
5.192900000000000205e+01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
5.192999999999999972e+01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
5.193100000000000449e+01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
5.193200000000000216e+01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
5.193299999999999983e+01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
5.193400000000000460e+01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
5.193500000000000227e+01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
5.193599999999999994e+01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
5.193699999999999761e+01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
5.193800000000000239e+01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
5.193900000000000006e+01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
5.193999999999999773e+01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
5.194100000000000250e+01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
5.194200000000000017e+01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
5.194299999999999784e+01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
5.194400000000000261e+01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
5.194500000000000028e+01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
5.194599999999999795e+01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
5.194700000000000273e+01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
5.194800000000000040e+01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
5.194899999999999807e+01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
5.195000000000000284e+01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
5.195100000000000051e+01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
5.195199999999999818e+01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
5.195300000000000296e+01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
5.195400000000000063e+01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
5.195499999999999829e+01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
5.195600000000000307e+01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
5.195700000000000074e+01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
5.195799999999999841e+01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
5.195900000000000318e+01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
5.196000000000000085e+01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
5.196099999999999852e+01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
5.196200000000000330e+01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
5.196300000000000097e+01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
5.196399999999999864e+01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
5.196500000000000341e+01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
5.196600000000000108e+01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
5.196699999999999875e+01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
5.196800000000000352e+01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
5.196900000000000119e+01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
5.196999999999999886e+01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
5.197100000000000364e+01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
5.197200000000000131e+01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
5.197299999999999898e+01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
5.197400000000000375e+01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
5.197500000000000142e+01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
5.197599999999999909e+01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
5.197700000000000387e+01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
5.197800000000000153e+01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
5.197899999999999920e+01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
5.198000000000000398e+01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
5.198100000000000165e+01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
5.198199999999999932e+01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
5.198300000000000409e+01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
5.198400000000000176e+01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
5.198499999999999943e+01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
5.198600000000000421e+01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
5.198700000000000188e+01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
5.198799999999999955e+01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
5.198900000000000432e+01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
5.199000000000000199e+01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
5.199099999999999966e+01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
5.199200000000000443e+01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
5.199300000000000210e+01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
5.199399999999999977e+01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
5.199500000000000455e+01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
5.199600000000000222e+01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
5.199699999999999989e+01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
5.199799999999999756e+01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
5.199900000000000233e+01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
5.200000000000000000e+01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
5.200099999999999767e+01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
5.200200000000000244e+01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
5.200300000000000011e+01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
5.200399999999999778e+01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
5.200500000000000256e+01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
5.200600000000000023e+01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
5.200699999999999790e+01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
5.200800000000000267e+01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
5.200900000000000034e+01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
5.200999999999999801e+01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
5.201100000000000279e+01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
5.201200000000000045e+01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
5.201299999999999812e+01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
5.201400000000000290e+01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
5.201500000000000057e+01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
5.201599999999999824e+01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
5.201700000000000301e+01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
5.201800000000000068e+01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
5.201899999999999835e+01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
5.202000000000000313e+01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
5.202100000000000080e+01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
5.202199999999999847e+01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
5.202300000000000324e+01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
5.202400000000000091e+01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
5.202499999999999858e+01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
5.202600000000000335e+01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
5.202700000000000102e+01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
5.202799999999999869e+01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
5.202900000000000347e+01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
5.203000000000000114e+01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
5.203099999999999881e+01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
5.203200000000000358e+01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
5.203300000000000125e+01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
5.203399999999999892e+01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
5.203500000000000369e+01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
5.203600000000000136e+01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
5.203699999999999903e+01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
5.203800000000000381e+01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
5.203900000000000148e+01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
5.203999999999999915e+01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
5.204100000000000392e+01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
5.204200000000000159e+01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
5.204299999999999926e+01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
5.204400000000000404e+01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
5.204500000000000171e+01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
5.204599999999999937e+01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
5.204700000000000415e+01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
5.204800000000000182e+01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
5.204899999999999949e+01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
5.205000000000000426e+01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
5.205100000000000193e+01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
5.205199999999999960e+01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
5.205300000000000438e+01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
5.205400000000000205e+01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
5.205499999999999972e+01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
5.205600000000000449e+01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
5.205700000000000216e+01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
5.205799999999999983e+01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
5.205900000000000460e+01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
5.206000000000000227e+01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
5.206099999999999994e+01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
5.206199999999999761e+01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
5.206300000000000239e+01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
5.206400000000000006e+01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
5.206499999999999773e+01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
5.206600000000000250e+01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
5.206700000000000017e+01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
5.206799999999999784e+01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
5.206900000000000261e+01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
5.207000000000000028e+01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
5.207099999999999795e+01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
5.207200000000000273e+01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
5.207300000000000040e+01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
5.207399999999999807e+01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
5.207500000000000284e+01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
5.207600000000000051e+01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
5.207699999999999818e+01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
5.207800000000000296e+01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
5.207900000000000063e+01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
5.207999999999999829e+01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
5.208100000000000307e+01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
5.208200000000000074e+01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
5.208299999999999841e+01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
5.208400000000000318e+01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
5.208500000000000085e+01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
5.208599999999999852e+01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
5.208700000000000330e+01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
5.208800000000000097e+01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
5.208899999999999864e+01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
5.209000000000000341e+01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
5.209100000000000108e+01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
5.209199999999999875e+01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
5.209300000000000352e+01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
5.209400000000000119e+01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
5.209499999999999886e+01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
5.209600000000000364e+01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
5.209700000000000131e+01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
5.209799999999999898e+01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
5.209900000000000375e+01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
5.210000000000000142e+01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
5.210099999999999909e+01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
5.210200000000000387e+01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
5.210300000000000153e+01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
5.210399999999999920e+01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
5.210500000000000398e+01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
5.210600000000000165e+01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
5.210699999999999932e+01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
5.210800000000000409e+01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
5.210900000000000176e+01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
5.210999999999999943e+01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
5.211100000000000421e+01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
5.211200000000000188e+01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
5.211299999999999955e+01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
5.211400000000000432e+01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
5.211500000000000199e+01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
5.211599999999999966e+01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
5.211700000000000443e+01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
5.211800000000000210e+01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
5.211899999999999977e+01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
5.212000000000000455e+01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
5.212100000000000222e+01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
5.212199999999999989e+01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
5.212299999999999756e+01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
5.212400000000000233e+01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
5.212500000000000000e+01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
5.212599999999999767e+01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
5.212700000000000244e+01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
5.212800000000000011e+01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
5.212899999999999778e+01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
5.213000000000000256e+01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
5.213100000000000023e+01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
5.213199999999999790e+01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
5.213300000000000267e+01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
5.213400000000000034e+01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
5.213499999999999801e+01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
5.213600000000000279e+01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
5.213700000000000045e+01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
5.213799999999999812e+01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
5.213900000000000290e+01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
5.214000000000000057e+01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
5.214099999999999824e+01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
5.214200000000000301e+01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
5.214300000000000068e+01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
5.214399999999999835e+01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
5.214500000000000313e+01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
5.214600000000000080e+01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
5.214699999999999847e+01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
5.214800000000000324e+01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
5.214900000000000091e+01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
5.214999999999999858e+01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
5.215100000000000335e+01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
5.215200000000000102e+01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
5.215299999999999869e+01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
5.215400000000000347e+01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
5.215500000000000114e+01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
5.215599999999999881e+01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
5.215700000000000358e+01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
5.215800000000000125e+01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
5.215899999999999892e+01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
5.216000000000000369e+01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
5.216100000000000136e+01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
5.216199999999999903e+01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
5.216300000000000381e+01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
5.216400000000000148e+01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
5.216499999999999915e+01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
5.216600000000000392e+01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
5.216700000000000159e+01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
5.216799999999999926e+01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
5.216900000000000404e+01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
5.217000000000000171e+01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
5.217099999999999937e+01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
5.217200000000000415e+01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
5.217300000000000182e+01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
5.217399999999999949e+01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
5.217500000000000426e+01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
5.217600000000000193e+01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
5.217699999999999960e+01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
5.217800000000000438e+01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
5.217900000000000205e+01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
5.217999999999999972e+01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
5.218100000000000449e+01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
5.218200000000000216e+01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
